CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
17152,Kavya Iyer_17152,38,Female,Premium,02-01-2024,05-02-2026,7,1,1
17153,Diya Kulkarni_17153,43,Male,Premium,17-07-2025,18-01-2026,466,4,0
17154,Ira Verma_17154,41,Female,Basic,22-12-2023,15-03-2026,68,3,0
17155,Rahul Desai_17155,61,Other,Basic,08-01-2024,05-02-2026,183,5,0
17156,Amit Patel_17156,37,Other,Basic,27-09-2025,02-03-2026,188,1,0
17157,Saanvi Shah_17157,41,Other,Premium,20-02-2025,08-02-2026,217,2,1
17158,Pooja Chauhan_17158,42,Male,Premium,14-10-2024,12-04-2026,216,3,0
17159,Rohan Singh_17159,36,Female,Premium,04-11-2024,21-03-2026,7,4,0
17160,Sai Pillai_17160,67,Female,Standard,23-02-2024,11-04-2026,343,2,1
17161,Karan Menon_17161,57,Female,Standard,22-12-2025,14-03-2026,330,1,0
17162,Karan Desai_17162,35,Other,Premium,17-11-2024,07-02-2026,234,4,1
17163,Vivaan Mishra_17163,26,Other,Premium,22-09-2024,22-02-2026,258,5,0
17164,Arjun Jain_17164,32,Male,Standard,04-04-2025,23-01-2026,236,1,0
17165,Vivaan Desai_17165,49,Other,Standard,13-04-2026,26-04-2026,292,5,0
17166,Pari Desai_17166,37,Other,Premium,09-10-2023,17-02-2026,113,4,0
17167,Saanvi Kapoor_17167,67,Other,Premium,18-05-2024,09-04-2026,497,3,1
17168,Krishna Shetty_17168,56,Male,Premium,08-09-2025,16-03-2026,348,1,0
17169,Aanya Joshi_17169,20,Male,Basic,07-12-2025,04-02-2026,155,5,1
17170,Aarav Pandya_17170,22,Other,Standard,30-08-2025,24-04-2026,376,1,1
17171,Arjun Kulkarni_17171,34,Other,Standard,11-04-2026,20-02-2026,327,5,1
17172,Sneha Yadav_17172,49,Male,Standard,16-11-2023,05-03-2026,445,5,0
17173,Amit Gupta_17173,55,Female,Premium,17-01-2024,30-01-2026,129,4,1
17174,Nisha Pillai_17174,68,Female,Premium,17-09-2023,27-01-2026,48,2,0
17175,Aarav Pandya_17175,65,Other,Standard,01-07-2025,13-03-2026,468,3,1
17176,Vihaan Yadav_17176,30,Male,Basic,07-08-2025,15-03-2026,156,5,0
17177,Vikas Shetty_17177,41,Female,Standard,08-08-2023,28-02-2026,319,5,0
17178,Vivaan Patel_17178,19,Other,Premium,07-12-2023,15-02-2026,134,5,1
17179,Karan Kumar_17179,50,Other,Standard,07-07-2024,22-03-2026,128,1,0
17180,Aadhya Iyer_17180,41,Male,Basic,14-12-2025,24-01-2026,106,2,0
17181,Rahul Sharma_17181,62,Other,Premium,24-06-2025,13-04-2026,448,4,1
17182,Sai Yadav_17182,52,Female,Premium,10-12-2025,03-03-2026,131,1,0
17183,Vikas Trivedi_17183,46,Female,Standard,27-09-2025,19-04-2026,433,2,0
17184,Sai Das_17184,44,Other,Basic,12-08-2024,28-04-2026,326,4,0
17185,Neha Kumar_17185,57,Male,Premium,08-06-2024,10-04-2026,154,4,0
17186,Deepak Bansal_17186,63,Female,Standard,14-03-2025,30-01-2026,432,3,1
17187,Sneha Shah_17187,38,Female,Basic,08-09-2025,16-02-2026,189,2,1
17188,Arjun Kulkarni_17188,49,Other,Basic,05-07-2024,24-03-2026,328,4,1
17189,Ira Bansal_17189,58,Other,Basic,28-07-2025,07-03-2026,317,3,0
17190,Sai Kapoor_17190,68,Male,Standard,14-07-2024,27-02-2026,319,2,1
17191,Ishaan Kulkarni_17191,34,Female,Premium,25-05-2024,26-04-2026,93,1,0
17192,Aanya Jain_17192,37,Male,Premium,18-06-2025,13-03-2026,235,4,0
17193,Myra Iyer_17193,65,Other,Premium,31-08-2024,19-01-2026,109,1,1
17194,Arjun Shetty_17194,22,Other,Basic,31-08-2025,28-02-2026,418,5,0
17195,Priya Bansal_17195,27,Other,Basic,03-08-2024,05-03-2026,304,1,1
17196,Navya Mehta_17196,50,Other,Standard,12-11-2025,28-01-2026,48,5,0
17197,Ira Singh_17197,32,Female,Standard,07-07-2025,31-03-2026,170,5,0
17198,Alok Naidu_17198,48,Other,Basic,19-08-2025,09-04-2026,301,5,0
17199,Kavya Chauhan_17199,19,Male,Basic,01-10-2025,24-02-2026,239,1,1
17200,Reyansh Gupta_17200,43,Female,Premium,18-03-2024,25-01-2026,255,5,0
17201,Riya Sharma_17201,59,Other,Basic,09-10-2024,11-03-2026,230,1,1
17202,Nisha Mehta_17202,45,Female,Standard,27-09-2024,07-04-2026,305,4,1
17203,Aanya Patel_17203,58,Other,Basic,31-01-2024,24-04-2026,314,1,1
17204,Riya Kumar_17204,59,Male,Standard,16-10-2023,03-02-2026,396,3,0
17205,Priya Kumar_17205,24,Male,Standard,14-09-2024,05-02-2026,304,1,1
17206,Saanvi Trivedi_17206,49,Male,Premium,10-01-2024,30-01-2026,174,3,0
17207,Sai Joshi_17207,20,Female,Basic,18-06-2025,28-01-2026,5,2,0
17208,Ira Kapoor_17208,41,Female,Premium,17-07-2024,05-02-2026,209,4,1
17209,Sneha Pillai_17209,25,Female,Premium,23-10-2024,21-02-2026,228,2,0
17210,Diya Shetty_17210,41,Female,Premium,05-09-2023,02-04-2026,319,4,1
17211,Saanvi Gupta_17211,66,Other,Standard,11-08-2024,04-03-2026,166,2,1
17212,Krishna Das_17212,30,Female,Premium,23-08-2024,14-03-2026,50,5,1
17213,Karan Gupta_17213,48,Male,Standard,01-02-2024,02-02-2026,166,1,1
17214,Myra Das_17214,57,Male,Premium,29-12-2023,14-04-2026,246,4,0
17215,Amit Das_17215,51,Male,Basic,21-08-2023,25-04-2026,262,5,0
17216,Shaurya Patel_17216,53,Male,Premium,08-09-2024,11-02-2026,39,4,0
17217,Karan Chatterjee_17217,58,Other,Standard,15-04-2026,03-03-2026,138,4,1
17218,Shaurya Iyer_17218,19,Female,Standard,22-02-2025,11-02-2026,51,2,1
17219,Amit Chauhan_17219,53,Other,Basic,26-06-2025,12-03-2026,433,2,1
17220,Vivaan Mehta_17220,26,Male,Basic,03-07-2025,13-04-2026,39,2,1
17221,Vivaan Reddy_17221,58,Male,Basic,18-01-2024,25-02-2026,381,1,0
17222,Alok Kapoor_17222,40,Male,Premium,13-01-2026,05-03-2026,143,5,1
17223,Karan Patel_17223,27,Male,Basic,02-11-2025,02-02-2026,189,3,1
17224,Sai Kapoor_17224,48,Other,Premium,17-07-2025,21-01-2026,418,4,0
17225,Riya Chatterjee_17225,59,Female,Standard,12-09-2025,11-02-2026,278,2,0
17226,Rohan Pillai_17226,57,Male,Standard,03-09-2023,15-04-2026,108,2,1
17227,Sneha Reddy_17227,60,Male,Premium,25-08-2023,12-04-2026,154,2,1
17228,Ankit Iyer_17228,60,Male,Basic,20-02-2025,06-04-2026,456,4,0
17229,Deepak Chauhan_17229,50,Other,Standard,23-03-2024,10-04-2026,415,3,1
17230,Navya Singh_17230,61,Female,Premium,04-01-2025,27-01-2026,340,4,0
17231,Rohan Reddy_17231,28,Male,Premium,09-08-2025,24-02-2026,222,4,1
17232,Arjun Mehta_17232,60,Other,Premium,08-01-2026,03-03-2026,205,3,0
17233,Saanvi Iyer_17233,60,Female,Premium,29-06-2025,11-04-2026,380,2,0
17234,Alok Kapoor_17234,29,Female,Premium,12-08-2024,08-03-2026,76,4,0
17235,Ishaan Jain_17235,43,Female,Premium,05-03-2025,28-03-2026,349,3,1
17236,Suresh Reddy_17236,37,Other,Premium,24-12-2025,27-03-2026,361,1,1
17237,Myra Yadav_17237,63,Male,Standard,06-03-2025,01-04-2026,73,1,1
17238,Anika Singh_17238,62,Male,Premium,13-01-2025,19-02-2026,93,3,1
17239,Meera Verma_17239,50,Female,Premium,18-12-2025,06-04-2026,248,2,0
17240,Diya Desai_17240,65,Female,Basic,12-08-2024,28-02-2026,81,3,1
17241,Deepak Jain_17241,41,Female,Basic,25-11-2023,17-03-2026,273,1,0
17242,Anaya Nair_17242,51,Female,Premium,20-02-2024,07-02-2026,111,5,0
17243,Suresh Agarwal_17243,57,Female,Standard,16-09-2023,22-02-2026,480,4,1
17244,Nitin Pandya_17244,49,Other,Basic,11-03-2024,01-03-2026,333,1,1
17245,Riya Pillai_17245,67,Male,Standard,16-08-2024,24-01-2026,26,3,0
17246,Priya Naidu_17246,21,Female,Basic,17-03-2025,02-02-2026,217,3,1
17247,Alok Reddy_17247,62,Other,Basic,03-03-2025,01-03-2026,257,4,1
17248,Alok Yadav_17248,64,Other,Basic,01-12-2023,01-04-2026,382,1,0
17249,Vihaan Das_17249,40,Male,Basic,22-03-2024,02-02-2026,485,4,0
17250,Aarav Kapoor_17250,62,Male,Basic,07-08-2024,17-02-2026,195,4,0
17251,Vihaan Chatterjee_17251,67,Other,Standard,16-01-2025,03-04-2026,36,2,0
17252,Arjun Verma_17252,26,Female,Premium,28-02-2024,20-04-2026,0,4,0
17253,Deepak Ghosh_17253,67,Female,Premium,24-08-2024,13-04-2026,454,3,1
17254,Suresh Shetty_17254,49,Female,Standard,23-09-2024,21-02-2026,404,5,0
17255,Sneha Das_17255,60,Other,Premium,16-07-2025,08-04-2026,278,2,0
17256,Diya Trivedi_17256,38,Female,Standard,21-11-2024,09-02-2026,101,4,1
17257,Meera Shah_17257,36,Female,Basic,18-03-2024,19-02-2026,135,1,0
17258,Aadhya Agarwal_17258,56,Male,Premium,27-08-2024,09-03-2026,393,2,0
17259,Vihaan Trivedi_17259,36,Male,Standard,15-04-2026,26-02-2026,149,5,1
17260,Simran Kapoor_17260,66,Male,Premium,21-05-2025,28-02-2026,269,1,0
17261,Kavya Jain_17261,43,Male,Standard,01-01-2025,21-01-2026,346,5,0
17262,Diya Mishra_17262,36,Male,Basic,17-01-2026,16-02-2026,484,1,1
17263,Saanvi Das_17263,57,Female,Premium,18-06-2024,21-04-2026,377,2,1
17264,Aadhya Reddy_17264,62,Other,Standard,14-02-2025,13-04-2026,51,4,0
17265,Arjun Reddy_17265,40,Female,Premium,13-12-2025,16-02-2026,388,5,0
17266,Rahul Kumar_17266,48,Male,Basic,10-09-2023,25-03-2026,77,5,1
17267,Vivaan Menon_17267,61,Male,Basic,23-02-2026,15-04-2026,434,4,1
17268,Diya Naidu_17268,31,Other,Basic,03-05-2024,02-03-2026,387,3,0
17269,Sneha Kumar_17269,22,Male,Basic,11-03-2024,13-03-2026,381,4,0
17270,Rohan Joshi_17270,41,Female,Premium,17-05-2025,29-01-2026,447,1,0
17271,Anaya Pandya_17271,19,Female,Premium,01-09-2025,18-03-2026,115,3,0
17272,Karan Jain_17272,22,Other,Standard,01-07-2024,03-03-2026,254,4,0
17273,Saanvi Menon_17273,48,Other,Standard,15-03-2025,25-01-2026,454,4,1
17274,Shaurya Bansal_17274,57,Male,Basic,14-08-2023,09-03-2026,320,2,0
17275,Diya Trivedi_17275,63,Other,Premium,11-08-2023,13-04-2026,157,3,1
17276,Ira Kulkarni_17276,53,Female,Basic,20-08-2023,13-03-2026,499,3,0
17277,Vivaan Kulkarni_17277,62,Other,Premium,15-12-2025,12-03-2026,336,5,1
17278,Meera Singh_17278,22,Male,Standard,06-08-2025,07-02-2026,22,5,1
17279,Anika Agarwal_17279,62,Other,Basic,22-08-2024,01-02-2026,240,1,1
17280,Vivaan Agarwal_17280,21,Other,Standard,04-03-2025,24-03-2026,13,2,1
17281,Vikas Kumar_17281,62,Other,Premium,25-10-2024,25-03-2026,20,4,1
17282,Karan Patel_17282,25,Male,Standard,21-12-2025,06-03-2026,104,4,0
17283,Navya Menon_17283,53,Male,Basic,22-01-2025,03-02-2026,396,2,1
17284,Navya Bansal_17284,68,Other,Basic,14-03-2026,20-04-2026,244,5,1
17285,Arjun Shetty_17285,22,Female,Basic,13-04-2024,06-02-2026,447,2,0
17286,Priya Agarwal_17286,28,Other,Basic,04-09-2023,08-03-2026,155,4,1
17287,Rahul Sharma_17287,26,Male,Standard,28-05-2024,23-03-2026,187,3,1
17288,Simran Mehta_17288,56,Male,Premium,12-04-2025,05-03-2026,206,3,1
17289,Rohan Trivedi_17289,20,Female,Premium,07-04-2025,05-02-2026,365,2,0
17290,Aditya Ghosh_17290,60,Male,Standard,25-08-2025,07-04-2026,299,1,0
17291,Alok Das_17291,24,Other,Basic,16-04-2025,27-02-2026,387,4,0
17292,Arjun Mehta_17292,56,Other,Standard,02-07-2024,01-04-2026,122,1,1
17293,Anika Sharma_17293,43,Other,Basic,22-05-2025,12-02-2026,213,5,1
17294,Anaya Chauhan_17294,42,Male,Standard,25-11-2025,17-02-2026,51,2,1
17295,Anaya Bansal_17295,48,Other,Basic,26-09-2023,21-03-2026,218,1,0
17296,Suresh Kulkarni_17296,59,Other,Basic,29-01-2025,09-02-2026,97,3,0
17297,Pooja Das_17297,49,Male,Premium,13-10-2024,19-04-2026,117,3,1
17298,Ira Menon_17298,63,Female,Premium,17-11-2023,20-02-2026,216,5,1
17299,Aadhya Bansal_17299,48,Other,Standard,05-02-2024,25-02-2026,3,2,0
17300,Saanvi Ghosh_17300,63,Other,Standard,20-03-2024,09-02-2026,199,2,0
17301,Arjun Singh_17301,39,Other,Standard,19-02-2024,14-03-2026,484,5,1
17302,Riya Yadav_17302,28,Other,Premium,28-01-2026,06-04-2026,108,2,0
17303,Vikas Menon_17303,64,Female,Premium,28-02-2026,22-01-2026,260,2,0
17304,Pooja Gupta_17304,33,Male,Basic,02-09-2025,26-04-2026,197,2,1
17305,Myra Nair_17305,57,Other,Standard,01-02-2024,27-02-2026,411,3,1
17306,Vikas Kapoor_17306,19,Other,Premium,08-02-2025,22-03-2026,64,2,0
17307,Nitin Ghosh_17307,34,Other,Basic,06-11-2023,14-02-2026,300,2,0
17308,Ankit Menon_17308,29,Male,Standard,18-11-2025,07-02-2026,225,2,0
17309,Meera Reddy_17309,64,Female,Standard,17-09-2024,12-02-2026,239,2,0
17310,Krishna Gupta_17310,41,Male,Standard,19-02-2024,15-03-2026,301,4,1
17311,Navya Kulkarni_17311,29,Other,Premium,02-06-2025,04-03-2026,28,4,1
17312,Saanvi Shah_17312,31,Female,Premium,26-05-2024,30-03-2026,125,3,0
17313,Rahul Ghosh_17313,41,Male,Premium,10-07-2024,07-02-2026,134,1,0
17314,Aditya Sharma_17314,23,Other,Standard,11-09-2025,02-03-2026,314,2,1
17315,Amit Gupta_17315,32,Male,Standard,31-03-2026,14-02-2026,178,4,1
17316,Saanvi Patel_17316,63,Other,Basic,21-03-2026,26-03-2026,127,2,0
17317,Ira Singh_17317,42,Other,Standard,16-01-2025,25-02-2026,357,5,0
17318,Vivaan Kulkarni_17318,24,Female,Premium,17-09-2024,19-01-2026,201,4,0
17319,Anaya Shah_17319,53,Female,Basic,23-04-2026,11-04-2026,57,3,1
17320,Myra Naidu_17320,64,Other,Standard,20-11-2025,14-04-2026,192,2,0
17321,Rohan Agarwal_17321,20,Other,Basic,12-06-2025,05-03-2026,473,4,1
17322,Krishna Agarwal_17322,46,Male,Premium,20-02-2026,15-04-2026,101,3,0
17323,Rohan Ghosh_17323,35,Male,Premium,01-06-2025,30-03-2026,67,3,0
17324,Sneha Chatterjee_17324,30,Female,Standard,01-10-2023,17-03-2026,316,3,0
17325,Navya Agarwal_17325,21,Other,Premium,01-08-2024,30-01-2026,421,4,0
17326,Vikas Chauhan_17326,54,Other,Basic,02-03-2026,08-02-2026,267,4,0
17327,Aanya Mishra_17327,29,Female,Standard,02-12-2024,07-04-2026,5,5,0
17328,Suresh Nair_17328,62,Male,Basic,11-01-2025,10-02-2026,428,1,1
17329,Aditya Jain_17329,33,Other,Basic,24-10-2025,19-03-2026,162,3,1
17330,Sneha Bansal_17330,33,Other,Basic,25-10-2024,26-01-2026,99,5,1
17331,Anaya Das_17331,27,Female,Standard,15-11-2024,19-04-2026,35,5,1
17332,Saanvi Kapoor_17332,25,Other,Premium,02-09-2025,25-04-2026,229,4,0
17333,Saanvi Shah_17333,19,Male,Standard,18-02-2025,29-03-2026,394,3,0
17334,Karan Mehta_17334,26,Male,Basic,30-11-2025,15-02-2026,108,4,1
17335,Shaurya Shetty_17335,63,Female,Standard,22-11-2024,26-02-2026,11,1,0
17336,Saanvi Joshi_17336,40,Other,Standard,30-10-2025,08-02-2026,216,4,1
17337,Neha Reddy_17337,32,Female,Premium,17-12-2024,06-03-2026,386,3,0
17338,Priya Reddy_17338,38,Male,Basic,29-05-2024,01-03-2026,192,2,1
17339,Riya Bansal_17339,57,Male,Standard,06-03-2026,14-04-2026,79,3,0
17340,Diya Agarwal_17340,39,Other,Premium,20-02-2025,18-03-2026,494,5,0
17341,Deepak Sharma_17341,39,Male,Basic,26-07-2025,18-02-2026,362,4,1
17342,Sneha Jain_17342,45,Female,Basic,10-05-2025,16-02-2026,362,2,0
17343,Meera Reddy_17343,37,Female,Standard,24-11-2024,12-02-2026,163,2,1
17344,Ira Singh_17344,22,Other,Standard,18-06-2024,22-04-2026,388,3,0
17345,Vivaan Patel_17345,36,Female,Basic,30-11-2023,30-03-2026,82,4,0
17346,Ira Patel_17346,52,Other,Standard,03-10-2024,27-04-2026,363,4,1
17347,Neha Nair_17347,40,Male,Premium,05-08-2023,20-02-2026,184,1,1
17348,Aanya Verma_17348,31,Female,Premium,16-09-2023,26-02-2026,134,4,0
17349,Deepak Singh_17349,55,Male,Premium,15-11-2024,19-02-2026,464,5,1
17350,Amit Das_17350,48,Other,Basic,18-05-2025,03-04-2026,266,2,0
17351,Priya Gupta_17351,41,Other,Basic,18-04-2026,01-02-2026,389,5,0
17352,Krishna Kapoor_17352,60,Male,Basic,26-10-2025,07-03-2026,300,5,1
17353,Ankit Pandya_17353,55,Female,Standard,12-05-2025,16-04-2026,173,4,1
17354,Riya Desai_17354,32,Male,Premium,23-08-2025,20-04-2026,138,2,0
17355,Aditya Kapoor_17355,18,Other,Basic,29-12-2023,17-03-2026,418,4,1
17356,Aarav Chatterjee_17356,58,Female,Basic,29-11-2024,14-02-2026,117,1,0
17357,Diya Nair_17357,18,Other,Premium,30-11-2025,03-04-2026,186,1,1
17358,Shaurya Mehta_17358,26,Male,Basic,04-12-2023,09-02-2026,162,2,0
17359,Aanya Kulkarni_17359,45,Female,Standard,28-09-2024,06-02-2026,373,1,0
17360,Anika Reddy_17360,39,Other,Standard,29-10-2025,07-04-2026,164,4,0
17361,Suresh Ghosh_17361,29,Female,Premium,24-11-2023,14-02-2026,147,2,1
17362,Simran Pandya_17362,40,Female,Standard,30-08-2024,09-04-2026,54,3,1
17363,Deepak Chauhan_17363,33,Other,Premium,22-03-2024,27-04-2026,304,4,0
17364,Aanya Shetty_17364,37,Male,Premium,19-01-2024,03-03-2026,215,2,1
17365,Nitin Patel_17365,29,Other,Standard,13-06-2025,01-03-2026,103,4,1
17366,Karan Bansal_17366,43,Other,Premium,08-12-2024,29-03-2026,45,3,1
17367,Sai Chatterjee_17367,60,Male,Premium,27-04-2024,17-04-2026,434,4,0
17368,Amit Menon_17368,53,Male,Premium,28-11-2023,01-04-2026,109,4,0
17369,Saanvi Ghosh_17369,24,Other,Standard,04-04-2026,21-03-2026,268,3,1
17370,Pooja Patel_17370,26,Other,Premium,10-08-2025,03-03-2026,483,1,0
17371,Vivaan Jain_17371,52,Other,Basic,05-03-2026,20-04-2026,107,4,1
17372,Neha Nair_17372,51,Female,Standard,02-05-2024,23-02-2026,225,5,0
17373,Diya Chauhan_17373,22,Female,Standard,09-04-2024,20-02-2026,198,5,0
17374,Diya Bansal_17374,23,Male,Premium,24-03-2025,21-01-2026,225,1,0
17375,Mahesh Das_17375,56,Other,Basic,04-06-2024,07-02-2026,341,4,0
17376,Meera Pillai_17376,48,Male,Standard,17-01-2025,18-02-2026,248,2,0
17377,Shaurya Reddy_17377,41,Male,Premium,03-05-2025,09-04-2026,409,1,0
17378,Shaurya Reddy_17378,19,Other,Premium,14-04-2026,15-02-2026,459,1,1
17379,Rohan Kulkarni_17379,64,Male,Standard,16-05-2024,20-04-2026,465,4,1
17380,Ira Kumar_17380,61,Male,Standard,12-05-2024,17-02-2026,351,4,0
17381,Priya Shetty_17381,30,Male,Standard,21-10-2025,03-03-2026,170,4,1
17382,Pooja Reddy_17382,47,Female,Premium,22-07-2024,14-02-2026,38,3,0
17383,Neha Chauhan_17383,52,Female,Premium,26-04-2025,20-04-2026,5,2,0
17384,Shaurya Joshi_17384,61,Male,Basic,06-03-2024,20-03-2026,494,1,0
17385,Pari Naidu_17385,53,Female,Premium,05-06-2024,08-03-2026,0,4,0
17386,Vivaan Pandya_17386,44,Female,Premium,29-01-2025,09-02-2026,56,2,0
17387,Vihaan Nair_17387,18,Other,Standard,21-03-2025,01-04-2026,84,1,1
17388,Anika Kumar_17388,30,Female,Premium,21-11-2023,18-03-2026,343,5,1
17389,Vikas Sharma_17389,61,Male,Basic,09-04-2026,17-03-2026,285,3,0
17390,Simran Verma_17390,58,Female,Standard,08-01-2024,19-01-2026,235,4,0
17391,Ishaan Chatterjee_17391,27,Other,Basic,24-05-2024,27-02-2026,464,1,0
17392,Myra Shah_17392,36,Female,Basic,08-10-2025,27-04-2026,30,5,0
17393,Ira Chauhan_17393,36,Female,Basic,19-10-2024,31-01-2026,279,2,1
17394,Anaya Menon_17394,56,Other,Basic,25-08-2024,30-01-2026,94,3,0
17395,Anika Iyer_17395,57,Male,Standard,06-03-2026,27-04-2026,172,2,0
17396,Riya Yadav_17396,36,Female,Premium,14-03-2025,04-04-2026,323,5,1
17397,Nitin Desai_17397,49,Other,Premium,11-01-2025,12-02-2026,110,4,1
17398,Simran Gupta_17398,68,Male,Basic,24-08-2023,06-02-2026,102,1,1
17399,Shaurya Chatterjee_17399,52,Other,Basic,14-12-2024,27-04-2026,100,5,0
17400,Anika Mishra_17400,50,Female,Basic,02-05-2024,04-04-2026,162,5,0
17401,Reyansh Mishra_17401,39,Other,Basic,27-12-2024,14-02-2026,189,2,1
17402,Alok Jain_17402,40,Female,Basic,10-01-2025,15-03-2026,115,4,0
17403,Aarav Yadav_17403,39,Male,Premium,30-06-2024,26-02-2026,145,4,1
17404,Sneha Singh_17404,20,Male,Premium,02-03-2025,18-04-2026,352,1,0
17405,Myra Joshi_17405,46,Male,Standard,07-06-2024,24-02-2026,422,3,1
17406,Neha Mehta_17406,33,Female,Standard,22-11-2024,20-01-2026,271,4,1
17407,Navya Das_17407,67,Other,Basic,25-08-2024,24-01-2026,437,2,0
17408,Diya Agarwal_17408,38,Female,Premium,22-06-2024,04-03-2026,79,5,0
17409,Vihaan Pandya_17409,29,Male,Premium,07-08-2024,13-03-2026,228,4,0
17410,Priya Verma_17410,22,Other,Basic,09-04-2026,25-04-2026,286,1,0
17411,Priya Menon_17411,61,Female,Standard,13-02-2026,17-02-2026,192,2,1
17412,Amit Nair_17412,51,Female,Standard,07-02-2025,26-02-2026,240,5,0
17413,Shaurya Sharma_17413,48,Male,Basic,12-03-2025,20-02-2026,198,1,1
17414,Amit Das_17414,58,Other,Basic,07-01-2024,14-02-2026,2,3,1
17415,Meera Iyer_17415,58,Female,Premium,10-12-2024,01-04-2026,354,4,0
17416,Neha Singh_17416,31,Female,Basic,27-06-2025,06-02-2026,482,1,1
17417,Ira Ghosh_17417,49,Other,Premium,29-09-2023,02-02-2026,202,4,1
17418,Diya Nair_17418,60,Other,Basic,20-11-2024,21-04-2026,227,3,0
17419,Sai Iyer_17419,22,Other,Standard,31-08-2023,03-02-2026,267,5,0
17420,Nitin Yadav_17420,67,Female,Premium,01-01-2025,20-03-2026,396,3,0
17421,Anaya Patel_17421,67,Other,Standard,13-12-2025,28-03-2026,233,1,0
17422,Sai Das_17422,50,Male,Basic,08-12-2023,27-04-2026,311,4,0
17423,Kavya Pandya_17423,65,Male,Premium,15-03-2024,03-02-2026,241,5,1
17424,Diya Desai_17424,51,Other,Premium,22-03-2026,19-01-2026,153,2,0
17425,Rohan Agarwal_17425,27,Other,Standard,30-03-2025,17-04-2026,230,4,1
17426,Myra Patel_17426,23,Female,Premium,01-12-2024,31-01-2026,361,5,0
17427,Ira Patel_17427,60,Male,Basic,02-01-2026,18-03-2026,383,3,1
17428,Neha Pandya_17428,33,Male,Standard,16-09-2025,01-02-2026,52,5,1
17429,Deepak Shetty_17429,60,Male,Premium,11-07-2024,02-02-2026,318,5,0
17430,Nisha Verma_17430,45,Male,Premium,01-11-2023,11-02-2026,204,1,1
17431,Suresh Sharma_17431,43,Female,Premium,10-03-2026,25-03-2026,248,3,1
17432,Neha Verma_17432,33,Female,Premium,28-04-2025,11-03-2026,226,4,1
17433,Navya Bansal_17433,21,Female,Standard,16-12-2024,02-02-2026,468,2,0
17434,Kavya Shetty_17434,53,Other,Basic,03-07-2025,06-02-2026,350,4,0
17435,Aarav Bansal_17435,18,Male,Premium,29-09-2024,13-03-2026,101,3,0
17436,Diya Das_17436,36,Male,Basic,25-08-2024,10-02-2026,122,4,1
17437,Nitin Mehta_17437,19,Female,Standard,02-04-2025,20-01-2026,62,4,1
17438,Vihaan Desai_17438,67,Male,Standard,11-01-2026,07-02-2026,497,1,0
17439,Krishna Yadav_17439,36,Female,Standard,20-09-2025,02-04-2026,182,1,1
17440,Sneha Pillai_17440,36,Female,Basic,08-12-2023,17-02-2026,201,3,1
17441,Saanvi Trivedi_17441,68,Female,Standard,30-01-2026,29-03-2026,334,5,0
17442,Navya Trivedi_17442,61,Male,Standard,18-08-2025,20-02-2026,369,1,1
17443,Riya Gupta_17443,30,Other,Premium,22-03-2024,29-03-2026,132,4,0
17444,Riya Agarwal_17444,35,Female,Premium,08-02-2025,22-01-2026,338,4,0
17445,Reyansh Verma_17445,18,Male,Standard,06-10-2023,06-03-2026,3,2,1
17446,Meera Menon_17446,44,Male,Standard,11-02-2026,26-02-2026,167,2,0
17447,Kavya Gupta_17447,31,Other,Premium,08-04-2024,13-04-2026,140,3,0
17448,Shaurya Chatterjee_17448,33,Other,Standard,13-10-2025,29-03-2026,438,4,1
17449,Sai Singh_17449,60,Male,Premium,12-09-2024,02-04-2026,79,4,1
17450,Reyansh Ghosh_17450,54,Other,Premium,16-02-2024,07-02-2026,266,1,0
17451,Priya Agarwal_17451,40,Male,Basic,01-11-2023,26-01-2026,84,1,0
17452,Myra Chatterjee_17452,59,Other,Basic,01-04-2026,25-03-2026,167,3,0
17453,Alok Mehta_17453,50,Male,Basic,14-11-2025,10-03-2026,50,5,0
17454,Aanya Mishra_17454,62,Other,Basic,15-12-2025,16-02-2026,310,2,1
17455,Pooja Agarwal_17455,53,Female,Premium,28-11-2024,26-03-2026,251,3,1
17456,Aarav Das_17456,41,Female,Basic,22-08-2025,27-03-2026,117,3,0
17457,Sai Trivedi_17457,44,Other,Premium,14-01-2024,26-01-2026,269,3,0
17458,Diya Kapoor_17458,42,Other,Basic,04-03-2026,29-01-2026,156,1,0
17459,Simran Chatterjee_17459,38,Female,Basic,13-02-2025,10-02-2026,328,4,1
17460,Anaya Bansal_17460,18,Other,Standard,23-03-2025,20-01-2026,497,4,1
17461,Reyansh Ghosh_17461,68,Other,Standard,22-09-2025,26-04-2026,480,4,1
17462,Ira Verma_17462,46,Female,Basic,13-01-2026,12-04-2026,293,5,0
17463,Aadhya Agarwal_17463,31,Male,Standard,10-12-2024,14-02-2026,252,1,1
17464,Ankit Yadav_17464,48,Other,Basic,23-03-2024,27-02-2026,475,2,1
17465,Anika Bansal_17465,64,Male,Standard,24-01-2025,31-03-2026,451,1,1
17466,Priya Kumar_17466,60,Female,Basic,16-04-2026,05-04-2026,44,1,0
17467,Deepak Mishra_17467,21,Female,Standard,01-11-2025,06-04-2026,475,3,1
17468,Vihaan Desai_17468,51,Other,Standard,18-02-2024,05-03-2026,14,1,1
17469,Karan Nair_17469,32,Female,Standard,12-06-2024,26-02-2026,138,4,0
