Student_ID,Student_Name,Study_Hours,Attendance,Assignment_Score,Previous_Score,Participation,Final_Score
1680,Amanda Kelley,5.5,56,97,80,1,66
1681,Lauren Coleman,9.5,72,61,48,5,66
1682,Stephen Alexander,8.2,88,89,81,5,81
1683,Kelly Edwards,7.9,93,49,71,1,66
1684,Adam Christian,3.3,94,90,78,3,71
1685,Heather Long,4.3,51,67,96,7,64
1686,Paula Sellers,8.0,79,43,52,3,59
1687,Valerie Hodge,8.7,81,60,60,8,72
1688,Justin Whitehead,6.8,53,91,87,9,76
1689,Gina Smith,1.2,53,58,88,7,54
1690,Nathan Cardenas,3.6,93,43,36,9,57
1691,Kayla Clarke,1.0,56,43,45,3,38
1692,Joe Robinson,4.5,62,75,96,10,72
1693,Ryan Sosa,8.4,51,67,44,1,56
1694,Sarah Flowers,2.3,74,84,70,1,59
1695,Ryan Cherry,9.7,59,56,46,5,62
1696,Steven Lopez,3.6,73,84,69,1,61
1697,Victoria Johnson,2.0,84,42,40,4,47
1698,Shannon Vazquez,6.8,100,98,82,3,82
1699,Todd Davis,6.3,64,74,46,8,64
1700,Thomas Rivera,2.3,100,46,52,6,57
1701,Dawn Ramirez,4.5,68,41,79,2,54
1702,Erika Myers,8.1,86,70,90,10,83
1703,John Sharp,1.3,93,49,52,10,58
1704,Daniel Jackson,1.4,89,71,65,2,57
1705,Steven Diaz,4.2,100,91,84,5,77
1706,Cory Wright,6.3,56,40,94,5,60
1707,James Sweeney,3.9,57,96,68,4,63
1708,Derrick Valdez,5.9,83,92,82,10,81
1709,Nathan Mitchell DVM,1.8,62,64,100,7,62
1710,Mary Morton,1.2,52,61,99,2,52
1711,Christopher Black,2.1,92,74,46,6,60
1712,Kari Gray,3.5,97,95,64,4,71
1713,Alicia Moore,6.3,72,86,42,4,64
1714,Paula Rodriguez,2.8,62,58,84,9,61
1715,Jacqueline Andersen,3.6,92,73,91,1,67
1716,Debra Barnes,7.0,75,56,55,9,66
1717,James Pacheco,6.4,58,49,35,10,56
1718,Wayne Nash,4.0,84,41,91,5,62
1719,Kimberly Pennington,1.9,56,69,96,5,59
1720,Crystal Gallegos MD,6.3,72,55,40,7,59
1721,Marissa Davis,6.5,61,56,55,2,55
1722,Holly Braun,7.6,58,44,72,2,57
1723,Susan Shepherd,5.9,83,42,87,4,64
1724,Donald Martin,9.6,77,63,48,7,70
1725,Ariana Mcdowell DDS,9.1,50,76,38,10,67
1726,Traci Brooks,2.8,70,60,94,6,62
1727,Francisco Roberts,1.9,87,68,52,10,62
1728,Angel Bowman,5.1,66,96,86,6,73
1729,James Taylor,6.5,77,71,54,8,68
1730,James Bowers,5.8,89,82,35,10,71
1731,Tonya Miles,1.4,100,100,46,10,72
1732,Tracy Jackson,6.2,82,91,57,4,71
1733,Keith Vaughn,3.0,90,80,99,6,74
1734,Sharon Sherman,2.4,66,90,97,1,64
1735,Joshua Davis,6.1,66,81,78,7,71
1736,Ethan Thompson,8.1,75,70,73,9,76
1737,Justin Gomez,6.8,90,55,74,8,72
1738,Jamie Jackson,7.5,78,62,79,9,74
1739,Corey Hernandez,9.4,66,66,99,7,78
1740,Todd Green,8.5,67,81,47,9,72
1741,Jeff Riddle,8.4,95,99,78,1,81
1742,Melanie Poole,5.1,77,52,77,7,64
1743,Cody Merritt,8.8,63,46,58,4,60
1744,Sara Lopez,4.3,68,58,68,7,60
1745,Adriana Le,1.2,50,89,91,1,56
1746,Gary Johnson,8.0,63,40,44,2,52
1747,William Brooks,9.0,68,61,96,8,77
1748,Kaitlyn Mills,9.5,82,86,82,8,85
1749,Vanessa Barron,2.6,82,51,84,5,60
1750,Mr. Alexander Russell,5.3,84,66,65,10,71
1751,Robert Castillo,2.7,78,45,72,6,56
1752,Gina Stewart,6.9,53,91,50,7,66
1753,Patricia Reyes,5.3,66,45,70,7,59
1754,Gregory Park,8.5,68,70,60,8,71
1755,John Davidson,4.9,54,100,87,6,71
1756,Brittany Lee,9.8,98,59,96,5,83
1757,Christopher Fowler,3.0,99,72,73,10,73
1758,Kimberly Yang,4.6,84,43,63,7,60
1759,Kristin Ortiz,4.6,61,63,38,6,53
1760,Victoria Reyes,8.7,100,96,37,8,81
1761,Lisa Horton,5.3,89,41,39,5,55
1762,Thomas Bartlett,3.7,85,71,92,5,69
1763,Nicholas Sanchez,2.7,81,94,97,1,69
1764,Kenneth Johnson,7.3,75,58,50,10,67
1765,Shelly Martin,3.7,53,83,60,1,54
1766,Jason Harris,8.7,74,65,61,1,65
1767,Christy Warren,8.1,60,70,76,3,66
1768,Steven Fox,1.9,50,49,78,5,49
1769,Ashley Barnes,7.7,55,52,67,10,65
1770,Keith Moreno,3.4,66,45,92,1,53
1771,Chad Potter,6.3,65,55,74,9,66
1772,Marissa Cochran,8.5,54,84,47,2,62
1773,Jorge Hall,9.5,50,89,76,1,69
1774,Connie Gross,7.3,75,70,87,8,76
1775,Erica Jones,8.7,85,71,46,3,68
1776,Chad Lynch,7.7,83,93,40,7,74
1777,Jo Navarro,7.4,64,91,88,8,79
1778,Eileen Sanchez,2.1,74,76,48,1,52
1779,Dean Valenzuela,1.8,84,45,90,10,63
1780,Jerry Peck,7.9,85,45,74,2,65
1781,Christina Bauer,6.3,75,71,61,6,67
1782,Victoria Armstrong,8.7,73,75,72,2,70
1783,William Simon,8.7,51,92,63,9,74
1784,Annette Robinson,8.1,58,68,93,8,74
1785,Emily Green,7.0,78,49,70,9,68
1786,Gregory Ballard,6.3,75,70,87,5,71
1787,Jennifer Valencia,8.1,79,80,61,9,77
1788,Anthony Jackson,4.1,86,81,37,4,61
1789,Linda Duran,5.8,85,76,35,5,63
1790,Benjamin Hall,5.7,83,48,81,5,65
1791,Maureen Torres MD,4.1,76,61,58,5,59
1792,John Lynch,1.6,80,76,76,10,67
1793,Derrick Reyes,3.6,81,68,53,1,56
1794,Bryan Hamilton,8.0,98,95,80,1,81
1795,Laura Stafford,2.0,80,94,87,9,73
1796,Juan Medina,8.8,97,88,57,2,77
1797,Michael Dixon,8.8,72,79,85,1,73
1798,Anne Martinez,9.2,60,57,70,1,62
1799,Reginald Perez,6.4,67,64,62,8,65
1800,Tammy Rogers,2.0,55,93,89,10,68
1801,William Ortega Jr.,8.6,82,84,94,6,83
1802,Kyle Medina,8.9,89,80,90,7,85
1803,Alyssa Torres MD,7.1,58,74,88,5,69
1804,Matthew Adkins,1.6,78,81,75,5,62
1805,Aaron Boyd,2.5,63,43,54,8,50
1806,Elizabeth Harris,2.9,97,74,74,6,69
1807,Julie Brown,6.6,59,51,80,3,59
1808,Sarah Barnett,6.7,97,64,84,1,71
1809,Cheryl Ellison,8.3,59,55,39,1,53
1810,Gregory Velazquez,2.4,87,49,86,6,62
1811,Matthew Solomon,5.7,81,78,75,2,68
1812,Christine Fuentes,5.5,82,45,99,9,71
1813,Marcia Vang,3.2,94,69,61,2,61
1814,Penny Dillon,4.9,89,48,48,3,56
1815,Denise Long,8.0,63,95,63,8,76
1816,Renee Thomas,1.8,83,69,50,6,57
1817,Stephanie Edwards,5.9,70,60,39,1,53
1818,Olivia Rodriguez,1.6,94,82,88,1,65
1819,Michele Myers,5.7,56,55,59,7,57
1820,Joshua Newman,5.2,58,64,61,8,61
1821,David Jennings,6.6,53,55,71,3,57
1822,Debra Rubio,1.2,59,59,40,6,45
1823,Thomas Chan,2.5,64,42,53,5,47
1824,Erin Pugh,1.6,51,96,57,2,53
1825,Alyssa Brown,9.9,52,40,91,3,64
1826,Katherine Smith,5.7,54,87,39,6,60
1827,Corey Robinson,1.3,96,93,48,7,66
1828,Brenda Peterson,4.1,91,45,58,6,59
1829,Tracy Davidson,8.5,86,69,64,8,76
1830,Dustin Rogers,5.3,51,43,83,1,51
1831,Matthew Miller,8.0,90,97,71,2,78
1832,Kristen Fowler,4.7,62,52,79,8,61
1833,Dave Huff,4.3,60,65,74,8,62
1834,Roberta Rodriguez,6.8,54,75,45,1,55
1835,Jessica Ruiz,9.4,85,70,37,3,67
1836,Donna Wallace,4.1,90,61,69,4,63
1837,James Kelly,4.3,97,63,44,10,67
1838,Heather Nelson,6.0,77,93,85,1,72
1839,Victoria Quinn,3.8,64,53,62,5,54
1840,Ronnie Barrett,5.2,95,99,86,5,81
1841,Jordan Morgan,6.0,77,86,99,3,75
1842,Zoe Willis,1.0,86,62,72,2,55
1843,Megan Bell,7.3,89,97,83,1,78
1844,Dennis Bailey,3.3,79,99,40,10,69
1845,Mr. Ernest Walker,5.7,87,72,80,4,71
1846,Laura Price,1.9,56,66,100,2,56
1847,Tyler West,7.7,99,46,72,2,68
1848,Carolyn Lopez,6.7,54,54,94,7,66
1849,Mary Wallace,8.6,60,65,76,9,72
1850,Kristina Hunter,4.2,87,93,64,10,76
1851,Steven Marsh,3.1,74,56,43,5,52
1852,Amber Green,1.9,56,60,79,10,58
1853,Edward Robinson,8.7,95,98,53,6,82
1854,Johnathan Harvey,5.5,89,66,89,2,69
1855,William Robinson,5.9,74,95,92,4,76
1856,William Dorsey,9.4,90,68,88,7,82
1857,Heather Saunders,7.0,100,44,81,9,75
1858,Kristin Gilbert,3.0,58,46,70,6,52
1859,Timothy Carpenter,5.1,62,95,55,8,68
1860,Diana Booth,7.8,76,84,95,5,79
1861,Travis Lin,6.5,85,69,74,6,72
1862,Paige Flores,4.4,93,47,84,6,66
1863,Samuel Johnson,6.2,51,48,67,5,55
1864,Catherine Paul,2.1,53,95,93,7,66
1865,Mrs. Kimberly Rodgers,1.0,63,82,84,8,63
1866,Michelle Long,6.6,82,45,99,2,66
1867,William Edwards,8.7,83,51,37,3,61
1868,Jacob Case,6.7,98,72,90,2,75
1869,Karen Webster,7.6,57,58,37,4,55
1870,Andrew Ortiz,3.1,53,47,67,4,48
1871,Eduardo Smith,9.0,76,57,60,6,69
1872,Kyle Christensen,7.4,78,54,70,9,70
1873,Mark Washington,2.7,84,78,42,9,63
1874,Ethan Taylor,3.1,65,55,95,4,59
1875,Joseph Underwood,9.5,74,43,98,7,74
1876,Yvette Allen,4.9,62,66,63,7,61
1877,Dr. Jennifer Hudson MD,4.7,85,70,100,7,75
1878,Timothy Ortiz,6.3,74,59,87,10,73
1879,Angela Coleman,8.3,51,41,37,6,53
1880,Joseph Walker,9.9,92,83,58,3,78
1881,Luke Kennedy,5.8,72,88,100,9,80
1882,Alan Carr,9.4,66,40,87,6,68
1883,Diana Petersen,3.4,53,68,67,10,60
1884,Wendy Walker,6.7,97,63,45,3,65
1885,Jennifer Choi,9.2,82,99,49,7,80
1886,Ryan Carlson,1.3,90,65,43,5,54
1887,Joseph Garcia,7.7,98,47,67,4,69
1888,Michael Graham,9.3,68,65,43,9,69
1889,Mary Stanley,2.4,57,94,39,1,51
1890,Meredith Morton,6.3,81,51,55,2,58
1891,Amy Reed,7.0,89,47,73,4,66
1892,David Thompson,6.3,54,90,96,8,75
1893,Nicole Cervantes,8.6,75,54,73,2,66
1894,Cindy Williams,5.5,66,87,42,10,67
1895,Aaron Duran,6.3,98,93,89,2,80
1896,Allison Thomas,4.0,54,86,44,7,58
1897,Cheryl Daniel,6.5,51,83,49,9,65
1898,Gene Mayo,4.1,77,99,78,3,70
1899,Joseph Boyd,8.2,97,83,44,10,80
1900,David Evans,8.4,58,87,58,9,73
1901,Jeremy Taylor,8.2,69,90,99,8,83
1902,Craig Alexander,9.6,62,87,81,8,80
1903,Melissa Ayala,1.2,65,58,85,2,52
1904,Charles Hall,6.2,99,73,87,3,75
1905,Mr. Brendan Morgan,4.4,71,96,91,3,71
1906,Todd Graham,2.2,69,93,45,9,62
1907,Lindsey Nelson,5.3,57,73,74,7,64
1908,Shawn Williams,2.4,53,76,38,2,46
1909,Jose Cardenas,3.6,63,60,50,5,52
1910,Pamela Martinez,4.7,56,96,66,6,66
1911,Lauren Zimmerman,2.5,86,99,43,8,67
1912,Brent Graham,6.4,82,62,48,10,68
1913,James Williams,8.6,86,96,48,8,80
1914,Heidi Osborn,6.4,95,86,76,5,78
1915,Russell Ramos,8.5,79,41,60,7,66
1916,Sarah Cooper,6.4,92,48,90,1,66
1917,Jennifer Wilson,4.5,80,42,39,10,57
1918,Donald Jones,4.4,78,48,57,7,58
1919,Gregory Smith,5.5,72,87,100,5,75
1920,Peter Bell,2.4,65,40,76,7,53
1921,Diana Walker,9.6,73,89,82,9,85
1922,Brenda Davis,9.3,52,60,35,7,60
1923,James Ford,5.8,62,54,48,4,54
1924,Kerry Banks,9.1,91,45,70,8,74
1925,Jessica Carson,7.1,75,94,44,6,71
1926,Theresa Odom,9.5,54,91,95,8,82
1927,Kimberly Woods,8.2,84,55,48,5,65
1928,Karen Stuart,3.4,73,63,81,1,58
1929,Monica Murphy,6.1,91,99,84,5,81
1930,Mrs. Tabitha Strong PhD,2.3,88,57,82,5,62
1931,Julian English IV,4.6,55,97,89,3,68
1932,Todd Miller,2.6,88,78,37,9,63
1933,Jacqueline Anderson,1.6,95,100,46,4,65
1934,Kevin Woodard,3.2,75,93,56,2,61
1935,Katherine Williams,9.8,100,57,57,7,77
1936,Elizabeth Perez,3.3,89,84,61,3,65
1937,Wanda Oneill,5.0,59,89,88,1,65
1938,Cameron Berry DVM,5.1,90,66,85,10,76
1939,Christine Olson,5.1,59,91,75,3,65
1940,Mrs. Valerie Carter,7.5,86,72,46,4,67
1941,David Lee,1.4,64,85,89,6,63
1942,Katherine Glenn,5.8,93,63,58,8,70
1943,Louis Cooper,2.5,86,85,92,2,68
1944,Taylor Marks,5.8,60,40,79,8,60
1945,Sharon Brock,2.8,64,100,52,6,63
1946,Melissa Davis,7.7,50,42,83,5,60
1947,Troy Johnson,1.2,75,81,38,7,56
1948,Joseph Kennedy,1.6,84,80,75,2,61
1949,James Lopez,1.6,54,75,74,4,54
1950,Ann Hall,7.8,75,84,51,10,75
1951,Christopher Duarte,8.8,77,78,65,10,79
1952,Troy Figueroa,9.3,56,78,43,5,65
1953,Kara Brooks,6.8,72,43,49,5,57
1954,Howard Small,5.6,58,99,45,9,68
1955,Dawn Edwards,7.2,60,88,77,3,69
1956,Dana Patterson,1.9,90,48,99,1,59
1957,Melissa Hatfield,3.7,55,74,47,4,53
1958,Kevin Wagner,4.7,55,45,84,9,60
1959,Jennifer Kelley,4.1,57,60,68,8,59
1960,Jacqueline Leon,2.4,63,59,66,5,53
1961,Nathaniel Jensen,3.8,89,93,95,5,77
1962,Mark Davis,5.0,79,77,37,2,58
1963,Sarah Howe,8.4,50,80,49,4,63
1964,Anthony Mora,9.6,87,48,50,8,70
1965,Dominique Riley,5.6,76,90,84,3,72
1966,Kevin Walsh,4.6,51,54,68,5,54
1967,Mr. Donald Paul DDS,4.8,84,71,35,10,65
1968,Cassandra Sims,8.7,50,52,62,7,62
1969,Allison Landry,6.6,68,66,67,2,62
1970,Joyce Wagner,1.9,51,74,75,9,59
1971,Erika Wilson,4.4,61,100,61,3,64
1972,Jill Daniel,5.7,74,41,42,7,55
1973,Danny Harrell,4.0,61,42,56,6,50
1974,Sarah Reid,7.7,96,43,97,7,76
1975,Thomas Welch,8.6,56,71,42,6,63
1976,Timothy May,5.1,58,95,63,6,67
1977,Stanley Clark,6.8,65,78,53,8,67
1978,Spencer Taylor,4.1,62,60,86,8,63
1979,John Williams,1.5,56,68,73,2,50
1980,Michael Cunningham,1.7,57,75,88,6,60
1981,Casey Fry,4.6,100,86,77,8,79
1982,Steven Sandoval,3.3,94,46,47,10,61
1983,Abigail Stuart,2.0,88,59,44,8,57
1984,Lisa Conner,3.9,85,96,41,3,64
1985,Susan Welch,7.7,64,81,78,1,68
1986,Sharon Howard,6.8,78,94,91,6,80
1987,Christopher Lewis,4.6,69,94,59,2,63
1988,Justin Wyatt,4.7,60,96,63,7,68
1989,Zachary Martinez,5.3,61,92,66,9,71
1990,Michael Price,6.7,53,92,41,8,65
1991,Carol Hoover,2.4,94,93,42,9,68
1992,Jason Rosales,3.4,78,62,89,6,65
1993,Carolyn Guzman,6.5,99,85,78,8,82
1994,Tamara Wood,2.0,83,82,82,1,62
1995,Ethan Jones,9.9,83,99,82,9,90
1996,Charles Fleming DVM,7.4,69,53,46,6,60
1997,Zachary Romero,1.2,52,41,44,1,35
1998,Andrew Warren,1.3,75,83,68,7,62
1999,Kevin Cummings,2.1,59,86,53,5,56
2000,James Branch,3.7,86,76,78,4,67
2001,Sharon Crawford,1.3,80,99,97,10,76
2002,William Murray,3.1,75,93,97,3,70
2003,Kyle Harris,2.1,98,78,56,9,68
2004,Amber Fry,9.3,73,85,82,3,77
2005,Michelle Molina,5.8,69,88,50,8,68
2006,Gina Anderson,7.5,73,50,49,4,59
2007,Elizabeth Cox,3.9,75,50,86,7,63
2008,Wesley Patton,1.5,96,89,93,7,74
2009,Cynthia Davidson,3.0,98,45,72,7,63
2010,John Jackson,9.0,60,63,69,4,66
2011,Nathan Powell,8.6,61,56,89,7,71
2012,Michael Johnson,9.6,89,81,68,6,81
2013,Nicholas Hayes,8.1,72,70,39,3,62
2014,Kenneth Heath,4.4,98,75,86,3,72
2015,Samantha Duncan,5.5,82,72,46,6,64
2016,Daniel Castro,1.7,71,74,67,1,54
2017,Mary Mccoy,6.1,57,51,66,1,53
2018,Kristin Blevins,5.2,57,52,46,2,48
2019,William Swanson,6.9,99,97,49,2,74
2020,Elizabeth Goodman,2.9,83,73,44,10,63
2021,Rebecca Brown,5.9,56,64,78,3,60
2022,Sandra Nelson,9.9,74,75,84,6,79
2023,Joe Cox,6.1,91,45,52,2,58
2024,Debra Schmidt,2.5,57,72,73,8,59
2025,April Jackson,5.9,94,54,88,8,74
2026,Alexandra Gibbs,6.7,93,41,100,4,70
2027,Jason Campbell,5.5,53,66,45,3,52
2028,Jessica Johnson,4.2,52,84,84,8,67
2029,Jeff Jimenez,7.0,77,50,74,8,68
2030,Scott Bryant,6.8,75,67,99,2,70
2031,Erika Spencer,1.2,65,63,85,6,57
2032,Patrick Henry,3.1,88,96,49,5,67
2033,Cheryl Thomas,1.2,75,99,97,2,67
2034,Nancy Ferguson,9.0,51,83,68,8,73
2035,Matthew Spencer,1.4,81,52,56,9,56
2036,Randy Moore,6.5,98,60,41,9,69
2037,John Collins,4.2,98,97,37,10,74
2038,Andrew Shelton,8.9,51,89,96,7,79
2039,Tamara Simpson,8.4,94,74,56,3,73
2040,Teresa Moore,1.3,75,74,56,4,55
2041,Dennis Jones,9.5,96,47,52,5,70
2042,Tina Baker,3.9,66,68,56,6,58
2043,Kimberly Cobb,3.9,69,70,63,6,61
2044,David Davis,5.2,64,54,78,6,61
2045,Dave Sanchez,4.1,88,57,88,8,70
2046,Leslie Marshall,9.5,69,60,57,1,63
2047,Colleen Burnett,3.4,85,59,92,1,62
2048,Paul Escobar,8.7,60,96,71,8,78
2049,Amanda Mendoza,3.3,88,89,73,9,74
2050,William Garcia MD,4.5,71,100,79,7,74
2051,Jimmy Edwards,9.5,75,76,56,7,74
2052,Craig Miller,3.0,82,61,84,3,61
2053,Diane Spencer DVM,3.3,67,88,61,8,65
2054,Douglas Mccoy,8.6,51,60,83,7,68
2055,Nicholas Williams,7.7,94,81,91,4,81
2056,Kevin Miller,3.4,66,83,95,1,64
2057,Tiffany Hall,7.6,80,60,63,10,72
2058,Michelle Thompson,7.8,93,47,38,3,61
2059,Debra Mcdaniel,3.8,72,58,64,9,61
2060,Kevin Hill,4.3,78,41,93,8,64
2061,Leah Wright,6.1,63,85,78,3,67
2062,Laura White,2.6,71,43,36,8,48
2063,Randall Day,1.8,80,55,93,1,56
2064,Stephanie Juarez,3.3,52,83,91,1,59
2065,Luke Baldwin,7.5,76,93,36,4,68
2066,Stephen Warner,3.0,54,61,87,5,57
2067,Robert Hernandez,4.3,91,42,79,1,58
2068,Kim Jones,7.3,62,91,77,5,73
2069,Timothy Everett,1.4,79,88,100,6,70
2070,Jon Hodges,5.2,96,87,38,8,71
2071,Michael Riley,6.2,50,95,57,10,70
2072,Lori Rojas,3.7,63,55,39,1,45
2073,Anthony King,9.5,87,75,100,8,87
2074,Jennifer Harris,8.2,80,98,84,5,82
2075,Maria Baker,1.4,76,71,78,5,60
2076,William Turner,9.2,73,62,61,2,66
2077,Sandra Gray,5.2,56,71,78,5,62
2078,Matthew Jordan,3.2,98,83,55,2,64
2079,David Nelson,3.4,78,90,74,2,65
2080,Ian Wilson,2.0,69,95,81,9,70
2081,James Walters,1.2,92,94,61,1,62
2082,Linda Wood,2.2,93,64,88,3,64
2083,Tyler Jones,7.8,73,48,76,5,66
2084,Kristin Martin,6.1,55,41,57,8,55
2085,Joshua Henson,2.3,68,86,89,3,63
2086,Tyler Meyers,8.5,91,44,73,10,75
2087,Beth Thompson,5.1,54,84,49,5,59
2088,Cheryl Reynolds,4.9,53,75,70,9,64
2089,Lisa Lopez DVM,4.5,81,64,57,7,63
2090,Valerie Turner,6.6,85,41,49,6,60
2091,Ryan Blackburn,6.4,87,56,61,4,64
2092,Stephen Werner,1.4,70,65,65,8,57
2093,Kimberly Carter,8.6,66,49,65,5,63
2094,Amanda Adkins,5.6,63,72,48,2,56
2095,Joseph Hamilton,1.7,97,75,61,10,68
2096,Steven Dominguez,3.8,61,64,74,7,60
2097,Candice Holt,8.0,82,43,56,5,63
2098,Donald Dillon,8.7,91,48,71,6,72
2099,Collin Black,9.7,54,55,75,8,69
2100,Kevin Baker,7.8,60,44,79,5,62
2101,Debra Hill,2.3,62,62,48,8,53
2102,Anna Castillo,3.3,51,45,56,3,44
2103,Rachel Brown,9.5,74,87,98,6,84
2104,Ashley Johnson,4.2,76,83,51,5,63
2105,William Dean,7.0,51,90,38,3,59
2106,Bryan Wright,7.2,91,70,95,8,81
2107,Heather Davis,1.0,81,87,81,10,70
2108,Kimberly Blake,6.3,65,68,42,1,55
2109,Zachary Graves,6.4,67,92,36,9,68
2110,Raven Buchanan,3.7,67,51,58,9,57
2111,Catherine Watkins,3.2,96,73,45,4,61
2112,Carla Johnson,8.5,77,64,59,2,66
2113,Diane Griffin,9.1,85,73,65,7,77
2114,Samuel Evans,3.2,80,72,60,2,58
2115,Blake Hicks,1.9,84,92,98,9,76
2116,Tamara Porter,2.7,88,68,83,3,64
2117,Thomas Martin,3.7,84,95,38,10,69
2118,Jesse Poole,4.4,50,58,73,5,55
2119,Alice Thornton,4.3,71,67,40,4,55
2120,Ivan Stephenson,7.3,85,75,66,7,74
2121,Jonathan Sanchez,4.6,84,49,66,1,56
2122,Erin Young,2.0,64,42,58,8,50
2123,Gary Rogers,1.3,64,91,92,3,62
2124,Amber Lawrence,1.6,86,42,58,6,52
2125,Elizabeth Thompson,1.5,86,80,64,4,61
2126,Kristen Roberts,3.2,86,57,40,5,55
2127,Brittany Contreras,1.1,75,57,94,6,60
2128,Cassandra Hogan,2.4,51,63,71,8,55
2129,Joshua Williamson,3.2,90,85,67,7,70
2130,Dalton Guzman,4.3,96,64,73,10,73
2131,Bruce Arnold DDS,7.6,73,56,40,8,63
2132,Philip Thompson,4.8,72,82,99,9,76
2133,Sean Carney,6.6,82,89,70,5,74
2134,Chad Smith,1.9,91,87,98,10,77
2135,Brenda Gonzalez,7.0,93,76,82,7,79
2136,Ashley Hall,5.1,67,81,73,10,71
2137,Nichole Rogers,6.8,65,67,89,10,74
2138,Jeanette Weber,6.0,72,84,63,1,64
2139,Annette Campbell,7.1,78,46,78,2,62
2140,Crystal Tucker,9.4,72,81,43,5,70
2141,Casey Miller,9.6,88,73,76,2,76
2142,Katrina Neal,4.0,73,85,77,4,66
2143,Jamie Morse DVM,8.5,72,98,72,2,75
2144,Garrett Houston,8.7,81,100,98,8,90
2145,Katie Glover,4.9,65,60,67,9,63
2146,Adam Moran,6.3,59,51,74,6,60
2147,Sierra Mccormick,1.1,79,94,64,5,63
2148,Rachel Lloyd,4.7,63,44,55,5,52
2149,Julia Mahoney,7.9,84,56,47,10,70
2150,Melinda Oconnell,2.8,76,82,86,9,71
2151,Darlene Hall,4.8,59,91,36,4,58
2152,Heather Davenport,9.4,79,47,57,9,70
2153,Rodney Chang,4.9,100,73,70,2,69
2154,Alex Rodriguez,6.8,96,93,96,8,88
2155,Kimberly Walker,7.7,59,92,98,7,79
2156,Kyle Wood,5.5,64,99,82,6,74
2157,Deborah Cook,6.6,66,44,54,5,56
2158,Jessica Rodriguez,5.9,87,41,66,2,59
2159,Daniel Alvarado,3.3,68,53,52,3,50
2160,Derek Williams,4.5,95,68,45,8,66
2161,Brittany Roberts,2.7,84,67,78,1,59
2162,Joanne Santos,1.4,98,50,36,3,50
2163,Jacqueline Miles,8.3,97,72,100,2,80
2164,Rachel Sanchez,7.9,81,75,56,8,74
2165,James Edwards,3.4,55,48,82,7,55
2166,Nicole Sweeney DDS,1.4,81,78,58,1,55
2167,Christopher Ramsey,6.4,63,47,77,4,59
2168,Morgan Roberts,1.0,65,95,40,2,52
2169,Cindy Bond,4.8,77,47,76,4,59
2170,Sean Anderson,2.7,80,44,38,9,53
2171,Allison Patton,5.5,83,84,67,1,67
2172,Stephanie Bernard,6.4,57,60,86,2,61
2173,James Daniels,4.1,93,72,64,5,67
2174,Christina Chavez,1.9,100,95,82,1,69
2175,Maria Hunt PhD,2.5,86,82,35,6,60
2176,Scott Taylor,4.5,70,79,72,3,63
2177,Kenneth Stokes,4.6,51,48,37,7,48
2178,Catherine Lopez,7.3,53,71,63,6,64
2179,Jeffery Robinson II,6.1,58,46,57,6,55
2180,John Harris,2.1,84,52,81,6,60
2181,Michelle Wilson,1.6,95,94,36,4,61
2182,Bradley Larsen,7.1,86,74,81,6,76
2183,Christopher Johnson,6.1,80,97,92,6,80
2184,Sally Jimenez,3.8,76,63,94,5,66
2185,Casey Macias,2.5,96,96,63,5,70
2186,Robert Tyler,2.8,53,44,72,10,54
2187,Brenda Miller,1.5,56,77,69,10,60
2188,Tanya Goodman,8.6,81,93,71,4,78
2189,Peter Marshall,8.0,78,57,41,8,65
2190,Robert Odom,2.9,50,96,54,10,63
2191,Holly Thomas,2.0,83,68,88,9,68
2192,Jacqueline Edwards,2.6,74,60,59,10,60
2193,Rodney Jackson,4.6,55,84,78,8,67
2194,Briana Bean,8.5,78,59,67,6,70
2195,Marissa Brown,3.6,79,73,50,3,58
2196,Melissa Galloway,8.6,54,81,74,10,75
2197,Thomas Warner,3.9,87,65,91,9,73
2198,Roy Bradshaw,7.6,84,87,37,7,72
2199,Joseph Price,8.9,57,74,95,1,70
2200,Michelle Green,7.1,61,67,86,7,70
2201,Zoe Smith,3.4,98,68,73,9,71
2202,Thomas Snow,9.9,90,53,76,9,79
2203,Stacey May,6.3,57,70,92,8,70
2204,Denise Johnson,4.8,53,46,42,5,47
2205,Sara Pitts,2.4,55,52,83,4,52
2206,John Murillo,4.6,66,41,45,5,49
2207,Sharon Wilson,2.5,86,91,68,8,70
2208,Stephanie Watson,1.6,87,77,84,5,66
2209,Garrett Allen,5.4,79,89,40,6,66
2210,Robert Estrada,2.8,54,70,83,8,61
2211,Maria Arias,3.7,76,41,67,4,54
2212,Andrea Williams,6.3,85,60,74,5,68
2213,Victoria Bush,2.7,59,94,62,6,62
2214,Nicholas Johnson,8.5,54,53,40,2,53
2215,Timothy Moran,6.4,95,51,55,6,66
2216,Jennifer Knapp,6.5,84,60,58,7,67
2217,Tracy Horn,4.3,73,58,78,6,62
2218,Philip Nichols,7.8,89,71,43,2,66
2219,Melissa Cooper,9.6,52,47,84,8,68
2220,Alison Alexander,3.2,58,62,54,4,51
2221,Travis Dixon,4.3,51,62,97,3,59
2222,Robert Robinson,4.0,86,76,46,4,61
2223,Ethan Cummings,2.6,79,98,37,6,62
2224,Jonathan Flynn,1.7,55,42,53,6,44
2225,Mrs. Amy Forbes MD,8.1,65,89,65,5,72
2226,Emily Peterson,1.1,69,46,58,2,44
2227,Zachary Henderson,8.6,73,77,39,6,68
